"year","lower","central","upper"
70.75,0.126906527023221,0.195237227653172,0.263567928283123
70.8,0.126906553410986,0.195237268248988,0.26356798308699
70.85,0.126906579594201,0.195237308530118,0.263568037466036
70.9,0.126906605574453,0.195237348499003,0.263568091423553
70.95,0.126906631353316,0.195237388158064,0.263568144962813
71,0.126906656932352,0.195237427509706,0.26356819808706
71.05,0.126906682313113,0.195237466556313,0.263568250799513
71.1,0.126906707497134,0.195237505300251,0.263568303103367
71.15,0.126906732485944,0.195237543743867,0.263568355001791
71.2,0.126906757281055,0.195237581889492,0.263568406497929
71.25,0.126906781883971,0.195237619739438,0.263568457594905
71.3,0.126906806296182,0.195237657295997,0.263568508295811
71.35,0.126906830519169,0.195237694561445,0.263568558603722
71.4,0.126906854554397,0.195237731538042,0.263568608521686
71.45,0.126906878403325,0.195237768228026,0.263568658052728
71.5,0.126906902067397,0.195237804633623,0.263568707199849
71.55,0.126906925548047,0.195237840757037,0.263568755966027
71.6,0.126906948846698,0.195237876600457,0.263568804354217
71.65,0.126906971964762,0.195237912166056,0.263568852367351
71.7,0.12690699490364,0.19523794745599,0.263568900008341
71.75,0.12690701766472,0.195237982472394,0.263568947280069
71.8,0.126907040249384,0.195238017217394,0.263568994185403
71.85,0.126907062658999,0.195238051693091,0.263569040727184
71.9,0.126907084894923,0.195238085901578,0.263569086908233
71.95,0.126907106958504,0.195238119844925,0.263569132731346
72,0.126907128851078,0.19523815352519,0.263569178199302
72.05,0.126907150573971,0.195238186944413,0.263569223314855
72.1,0.126907172128502,0.19523822010462,0.263569268080739
72.15,0.126907193515974,0.19523825300782,0.263569312499666
72.2,0.126907214737684,0.195238285656006,0.263569356574328
72.25,0.126907235794918,0.195238318051156,0.263569400307394
72.3,0.126907256688952,0.195238350195233,0.263569443701515
72.35,0.126907277421052,0.195238382090187,0.263569486759322
72.4,0.126907297992474,0.195238413737948,0.263569529483421
72.45,0.126907318404465,0.195238445140433,0.263569571876402
72.5,0.12690733865826,0.195238476299546,0.263569613940832
72.55,0.126907358755087,0.195238507217175,0.263569655679263
72.6,0.126907378696165,0.195238537895192,0.26356969709422
72.65,0.1269073984827,0.195238568335457,0.263569738188215
72.7,0.126907418115893,0.195238598539815,0.263569778963737
72.75,0.126907437596931,0.195238628510094,0.263569819423256
72.8,0.126907456926997,0.19523865824811,0.263569859569223
72.85,0.12690747610726,0.195238687755666,0.263569899404073
72.9,0.126907495138883,0.195238717034549,0.263569938930215
72.95,0.12690751402302,0.195238746086533,0.263569978150047
73,0.126907532760813,0.195238774913378,0.263570017065944
73.05,0.126907551353398,0.195238803516831,0.263570055680263
73.1,0.126907569801903,0.195238831898625,0.263570093995346
73.15,0.126907588107443,0.195238860060478,0.263570132013512
73.2,0.126907606271129,0.195238888004097,0.263570169737066
73.25,0.126907624294061,0.195238915731176,0.263570207168291
73.3,0.12690764217733,0.195238943243393,0.263570244309456
73.35,0.126907659922021,0.195238970542416,0.263570281162812
73.4,0.126907677529208,0.195238997629898,0.263570317730589
73.45,0.126907694999957,0.195239024507481,0.263570354015005
73.5,0.126907712335327,0.195239051176792,0.263570390018256
73.55,0.126907729536369,0.195239077639448,0.263570425742526
73.6,0.126907746604124,0.19523910389705,0.263570461189976
73.65,0.126907763539627,0.195239129951192,0.263570496362757
73.7,0.126907780343902,0.195239155803448,0.263570531262995
73.75,0.126907797017969,0.195239181455388,0.263570565892808
73.8,0.126907813562837,0.195239206908565,0.263570600254292
73.85,0.126907829979509,0.195239232164519,0.263570634349529
73.9,0.126907846268979,0.195239257224782,0.263570668180585
73.95,0.126907862432233,0.19523928209087,0.263570701749508
74,0.126907878470251,0.195239306764292,0.263570735058332
74.05,0.126907894384005,0.19523933124654,0.263570768109075
74.1,0.126907910174458,0.195239355539099,0.263570800903741
74.15,0.126907925842566,0.195239379643439,0.263570833444312
74.2,0.12690794138928,0.195239403561021,0.263570865732762
74.25,0.126907956815541,0.195239427293294,0.263570897771048
74.3,0.126907972122282,0.195239450841694,0.263570929561107
74.35,0.126907987310431,0.19523947420765,0.263570961104868
74.4,0.126908002380909,0.195239497392575,0.26357099240424
74.45,0.126908017334628,0.195239520397873,0.263571023461119
74.5,0.126908032172493,0.19523954322494,0.263571054277387
74.55,0.126908046895404,0.195239565875157,0.263571084854909
74.6,0.126908061504253,0.195239588349896,0.263571115195539
74.65,0.126908075999923,0.195239610650518,0.263571145301112
74.7,0.126908090383293,0.195239632778373,0.263571175173453
74.75,0.126908104655235,0.195239654734804,0.263571204814373
74.8,0.126908118816612,0.195239676521138,0.263571234225664
74.85,0.126908132868283,0.195239698138696,0.26357126340911
74.9,0.126908146811098,0.195239719588787,0.263571292366476
74.95,0.126908160645902,0.19523974087271,0.263571321099518
75,0.126908174373533,0.195239761991755,0.263571349609977
75.05,0.126908187994821,0.195239782947199,0.263571377899577
75.1,0.126908201510594,0.195239803740313,0.263571405970032
75.15,0.126908214921667,0.195239824372356,0.263571433823044
75.2,0.126908228228855,0.195239844844576,0.263571461460297
75.25,0.126908241432963,0.195239865158215,0.263571488883467
75.3,0.12690825453479,0.195239885314502,0.263571516094214
75.35,0.126908267535129,0.195239905314657,0.263571543094186
75.4,0.126908280434769,0.195239925159893,0.263571569885017
75.45,0.126908293234491,0.195239944851411,0.263571596468331
75.5,0.126908305935068,0.195239964390403,0.263571622845737
75.55,0.126908318537272,0.195239983778053,0.263571649018834
75.6,0.126908331041865,0.195240003015535,0.263571674989205
75.65,0.126908343449603,0.195240022104013,0.263571700758422
75.7,0.126908355761239,0.195240041044643,0.263571726328047
75.75,0.126908367977518,0.195240059838573,0.263571751699629
75.8,0.126908380099179,0.195240078486941,0.263571776874703
75.85,0.126908392126958,0.195240096990876,0.263571801854794
75.9,0.126908404061581,0.195240115351498,0.263571826641415
75.95,0.126908415903772,0.195240133569919,0.263571851236066
76,0.126908427654248,0.195240151647243,0.263571875640237
76.05,0.12690843931372,0.195240169584563,0.263571899855406
76.1,0.126908450882895,0.195240187382966,0.263571923883038
76.15,0.126908462362472,0.19524020504353,0.263571947724588
76.2,0.126908473753147,0.195240222567324,0.263571971381501
76.25,0.12690848505561,0.195240239955409,0.263571994855208
76.3,0.126908496270544,0.195240257208837,0.26357201814713
76.35,0.126908507398629,0.195240274328654,0.26357204125868
76.4,0.126908518440539,0.195240291315897,0.263572064191254
76.45,0.126908529396943,0.195240308171593,0.263572086946242
76.5,0.126908540268502,0.195240324896762,0.263572109525021
76.55,0.126908551055877,0.195240341492418,0.263572131928959
76.6,0.126908561759719,0.195240357959566,0.263572154159412
76.65,0.126908572380678,0.195240374299202,0.263572176217726
76.7,0.126908582919395,0.195240390512316,0.263572198105237
76.75,0.126908593376509,0.195240406599889,0.263572219823268
76.8,0.126908603752654,0.195240422562894,0.263572241373135
76.85,0.126908614048456,0.195240438402299,0.263572262756143
76.9,0.12690862426454,0.195240454119063,0.263572283973586
76.95,0.126908634401523,0.195240469714136,0.263572305026749
77,0.12690864446002,0.195240485188463,0.263572325916906
77.05,0.12690865444064,0.195240500542981,0.263572346645322
77.1,0.126908664343987,0.195240515778619,0.263572367213252
77.15,0.126908674170659,0.1952405308963,0.26357238762194
77.2,0.126908683921252,0.195240545896937,0.263572407872621
77.25,0.126908693596357,0.19524056078144,0.263572427966523
77.3,0.126908703196558,0.195240575550709,0.26357244790486
77.35,0.126908712722437,0.195240590205639,0.26357246768884
77.4,0.126908722174572,0.195240604747117,0.263572487319662
77.45,0.126908731553532,0.195240619176022,0.263572506798512
77.5,0.126908740859887,0.195240633493228,0.263572526126569
77.55,0.126908750094199,0.195240647699602,0.263572545305004
77.6,0.126908759257028,0.195240661796003,0.263572564334979
77.65,0.126908768348928,0.195240675783285,0.263572583217641
77.7,0.12690877737045,0.195240689662294,0.263572601954138
77.75,0.126908786322139,0.195240703433871,0.263572620545603
77.8,0.126908795204537,0.195240717098848,0.263572638993158
77.85,0.126908804018182,0.195240730658053,0.263572657297924
77.9,0.126908812763607,0.195240744112306,0.263572675461005
77.95,0.126908821441342,0.195240757462422,0.263572693483502
78,0.126908830051911,0.195240770709208,0.263572711366505
78.05,0.126908838595835,0.195240783853466,0.263572729111097
78.1,0.126908847073633,0.195240796895992,0.263572746718352
78.15,0.126908855485816,0.195240809837575,0.263572764189334
78.2,0.126908863832894,0.195240822678998,0.263572781525102
78.25,0.126908872115372,0.195240835421038,0.263572798726704
78.3,0.126908880333751,0.195240848064466,0.263572815795181
78.35,0.126908888488529,0.195240860610048,0.263572832731566
78.4,0.126908896580198,0.195240873058541,0.263572849536884
78.45,0.126908904609249,0.1952408854107,0.263572866212152
78.5,0.126908912576167,0.195240897667273,0.263572882758378
78.55,0.126908920481435,0.195240909828999,0.263572899176564
78.6,0.12690892832553,0.195240921896617,0.263572915467703
78.65,0.126908936108927,0.195240933870854,0.263572931632782
78.7,0.126908943832098,0.195240945752438,0.263572947672778
78.75,0.126908951495509,0.195240957542084,0.26357296358866
78.8,0.126908959099624,0.195240969240509,0.263572979381393
78.85,0.126908966644904,0.195240980848418,0.263572995051932
78.9,0.126908974131804,0.195240992366514,0.263573010601225
78.95,0.126908981560778,0.195241003795495,0.263573026030212
79,0.126908988932275,0.195241015136051,0.263573041339828
79.05,0.12690899624674,0.195241026388869,0.263573056530998
79.1,0.126909003504617,0.195241037554628,0.26357307160464
79.15,0.126909010706345,0.195241048634006,0.263573086561668
79.2,0.126909017852358,0.195241059627671,0.263573101402984
79.25,0.126909024943091,0.19524107053629,0.263573116129489
79.3,0.12690903197897,0.195241081360521,0.263573130742073
79.35,0.126909038960423,0.19524109210102,0.263573145241618
79.4,0.12690904588787,0.195241102758436,0.263573159629002
79.45,0.126909052761732,0.195241113333415,0.263573173905097
79.5,0.126909059582424,0.195241123826594,0.263573188070764
79.55,0.126909066350358,0.195241134238609,0.26357320212686
79.6,0.126909073065944,0.19524114457009,0.263573216074237
79.65,0.126909079729588,0.195241154821663,0.263573229913737
79.7,0.126909086341694,0.195241164993945,0.263573243646197
79.75,0.126909092902659,0.195241175087554,0.263573257272448
79.8,0.126909099412883,0.195241185103099,0.263573270793315
79.85,0.126909105872758,0.195241195041186,0.263573284209614
79.9,0.126909112282676,0.195241204902416,0.263573297522157
79.95,0.126909118643023,0.195241214687386,0.263573310731749
80,0.126909124954184,0.195241224396686,0.263573323839189
80.05,0.126909131216541,0.195241234030905,0.26357333684527
80.1,0.126909137430472,0.195241243590624,0.263573349750776
80.15,0.126909143596355,0.195241253076423,0.263573362556491
80.2,0.12690914971456,0.195241262488873,0.263573375263187
80.25,0.126909155785458,0.195241271828546,0.263573387871634
80.3,0.126909161809417,0.195241281096004,0.263573400382592
80.35,0.126909167786799,0.195241290291808,0.263573412796818
80.4,0.126909173717968,0.195241299416516,0.263573425115064
80.45,0.126909179603281,0.195241308470678,0.263573437338074
80.5,0.126909185443094,0.19524131745484,0.263573449466586
80.55,0.126909191237761,0.195241326369548,0.263573461501336
80.6,0.12690919698763,0.195241335215339,0.263573473443049
80.65,0.126909202693051,0.195241343992749,0.263573485292447
80.7,0.126909208354368,0.195241352702307,0.263573497050247
80.75,0.126909213971924,0.195241361344542,0.26357350871716
80.8,0.126909219546056,0.195241369919974,0.263573520293891
80.85,0.126909225077104,0.195241378429121,0.263573531781138
80.9,0.1269092305654,0.195241386872499,0.263573543179598
80.95,0.126909236011278,0.195241395250619,0.263573554489959
81,0.126909241415065,0.195241403563985,0.263573565712905
81.05,0.126909246777089,0.195241411813101,0.263573576849113
81.1,0.126909252097673,0.195241419998465,0.263573587899257
81.15,0.12690925737714,0.195241428120572,0.263573598864005
81.2,0.126909262615808,0.195241436179913,0.263573609744019
81.25,0.126909267813993,0.195241444176975,0.263573620539957
81.3,0.126909272972011,0.195241452112241,0.263573631252472
81.35,0.126909278090172,0.19524145998619,0.263573641882209
81.4,0.126909283168786,0.195241467799299,0.263573652429813
81.45,0.12690928820816,0.19524147555204,0.26357366289592
81.5,0.126909293208598,0.19524148324488,0.263573673281163
81.55,0.126909298170402,0.195241490878285,0.263573683586168
81.6,0.126909303093872,0.195241498452716,0.26357369381156
81.65,0.126909307979307,0.195241505968631,0.263573703957955
81.7,0.126909312827,0.195241513426483,0.263573714025967
81.75,0.126909317637244,0.195241520826724,0.263573724016203
81.8,0.126909322410331,0.1952415281698,0.263573733929268
81.85,0.126909327146549,0.195241535456155,0.263573743765761
81.9,0.126909331846183,0.195241542686228,0.263573753526273
81.95,0.126909336509518,0.195241549860458,0.263573763211399
82,0.126909341136836,0.195241556979278,0.26357377282172
82.05,0.126909345728415,0.195241564043116,0.263573782357817
82.1,0.126909350284532,0.195241571052399,0.263573791820266
82.15,0.126909354805465,0.195241578007552,0.26357380120964
82.2,0.126909359291485,0.195241584908995,0.263573810526505
82.25,0.126909363742863,0.195241591757144,0.263573819771424
82.3,0.126909368159869,0.195241598552412,0.263573828944955
82.35,0.126909372542768,0.19524160529521,0.263573838047652
82.4,0.126909376891826,0.195241611985946,0.263573847080066
82.45,0.126909381207305,0.195241618625022,0.26357385604274
82.5,0.126909385489466,0.195241625212841,0.263573864936217
82.55,0.126909389738567,0.1952416317498,0.263573873761034
82.6,0.126909393954866,0.195241638236294,0.263573882517722
82.65,0.126909398138615,0.195241644672714,0.263573891206813
82.7,0.126909402290069,0.195241651059448,0.263573899828828
82.75,0.126909406409478,0.195241657396884,0.263573908384291
82.8,0.12690941049709,0.195241663685403,0.263573916873716
82.85,0.126909414553152,0.195241669925384,0.263573925297616
82.9,0.126909418577909,0.195241676117205,0.2635739336565
82.95,0.126909422571605,0.195241682261238,0.263573941950872
83,0.126909426534479,0.195241688357856,0.263573950181233
83.05,0.126909430466771,0.195241694407426,0.263573958348081
83.1,0.126909434368719,0.195241700410312,0.263573966451906
83.15,0.126909438240559,0.195241706366879,0.2635739744932
83.2,0.126909442082523,0.195241712277485,0.263573982472447
83.25,0.126909445894843,0.195241718142486,0.263573990390128
83.3,0.126909449677751,0.195241723962237,0.263573998246723
83.35,0.126909453431474,0.195241729737089,0.263574006042704
83.4,0.126909457156237,0.195241735467389,0.263574013778541
83.45,0.126909460852268,0.195241741153485,0.263574021454703
83.5,0.126909464519788,0.195241746795721,0.263574029071654
83.55,0.126909468159018,0.195241752394433,0.263574036629848
83.6,0.126909471770178,0.195241757949962,0.263574044129747
83.65,0.126909475353486,0.195241763462643,0.2635740515718
83.7,0.126909478909159,0.195241768932808,0.263574058956458
83.75,0.12690948243741,0.195241774360787,0.263574066284164
83.8,0.126909485938453,0.195241779746908,0.263574073555363
